gisaid id,sequence_name,country,travel_history,sample_date,epi_week,lineage
EPI_ISL_454308,Portugal/PT0585/2020,Portugal,,2020-03-27,13.0,B.1.5
EPI_ISL_454314,Portugal/PT0591/2020,Portugal,,2020-03-28,13.0,B.1.5
EPI_ISL_454317,Portugal/PT0594/2020,Portugal,,2020-04-03,14.0,B.1.1
EPI_ISL_454323,Portugal/PT0600/2020,Portugal,,2020-03-29,14.0,B.1.1
EPI_ISL_454324,Portugal/PT0601/2020,Portugal,,2020-04-06,15.0,B.1
EPI_ISL_454329,Portugal/PT0606/2020,Portugal,,2020-03-13,11.0,B.1.1
EPI_ISL_454337,Portugal/PT0614/2020,Portugal,,2020-03-16,12.0,B.1.1
EPI_ISL_454344,Portugal/PT0621/2020,Portugal,,2020-03-25,13.0,B.1.1
EPI_ISL_454345,Portugal/PT0622/2020,Portugal,,2020-03-26,13.0,B.1.1
EPI_ISL_454348,Portugal/PT0625/2020,Portugal,,2020-03-27,13.0,B.1.1
EPI_ISL_454350,Portugal/PT0627/2020,Portugal,,2020-03-31,14.0,B.1.5
EPI_ISL_454351,Portugal/PT0628/2020,Portugal,,2020-04-06,15.0,B.1.1
EPI_ISL_454352,Portugal/PT0629/2020,Portugal,,2020-04-06,15.0,B.1.1
EPI_ISL_454354,USA/PA-MGEL63/2020,USA,,2020-03-30,14.0,B.1
EPI_ISL_454357,USA/PA-MGEL68/2020,USA,,2020-03-30,14.0,B.1.3
EPI_ISL_454358,USA/PA-MGEL70/2020,USA,,2020-03-30,14.0,B.1
EPI_ISL_454360,USA/PA-MGEL74/2020,USA,,2020-03-30,14.0,B.1
EPI_ISL_454361,USA/PA-MGEL75/2020,USA,,2020-03-23,13.0,A
EPI_ISL_454362,USA/PA-MGEL76/2020,USA,,2020-03-30,14.0,B.1
EPI_ISL_454363,USA/PA-MGEL77/2020,USA,,2020-03-28,13.0,B.1
EPI_ISL_454364,USA/PA-MGEL78/2020,USA,,2020-03-30,14.0,B.1
EPI_ISL_454366,USA/PA-MGEL81/2020,USA,,2020-03-29,14.0,A.1
EPI_ISL_454367,USA/PA-MGEL83/2020,USA,,2020-03-28,13.0,B.1
EPI_ISL_454370,USA/PA-MGEL86/2020,USA,,2020-04-01,14.0,B.1
EPI_ISL_454372,USA/PA-MGEL89/2020,USA,,2020-03-31,14.0,B.1
EPI_ISL_454373,USA/PA-MGEL91/2020,USA,,2020-03-31,14.0,B.1.3
EPI_ISL_454374,USA/PA-MGEL92/2020,USA,,2020-04-01,14.0,B.1
EPI_ISL_454380,USA/PA-MGEL100/2020,USA,,2020-04-01,14.0,B.1.1
EPI_ISL_454381,USA/PA-MGEL102/2020,USA,,2020-04-01,14.0,B.1
EPI_ISL_454383,USA/PA-MGEL104/2020,USA,,2020-03-31,14.0,B.1
EPI_ISL_454387,USA/PA-MGEL110/2020,USA,,2020-04-04,14.0,A.3
EPI_ISL_454399,USA/PA-MGEL134/2020,USA,,2020-04-11,15.0,B.1
EPI_ISL_454401,USA/PA-MGEL137/2020,USA,,2020-04-05,15.0,B.1
EPI_ISL_454403,USA/PA-MGEL143/2020,USA,,2020-04-07,15.0,B.1
EPI_ISL_454404,USA/PA-MGEL146/2020,USA,,2020-04-08,15.0,B.1
EPI_ISL_454407,USA/PA-MGEL149/2020,USA,,2020-04-10,15.0,B.1
EPI_ISL_454409,USA/PA-MGEL152/2020,USA,,2020-04-07,15.0,B.1
EPI_ISL_454417,Guangdong/MZ01/2020,China,,2020-02-13,7.0,A
EPI_ISL_454418,Guangdong/MZ02/2020,China,,2020-02-15,7.0,A
EPI_ISL_454420,Lebanon/S7_763/2020,Lebanon,Iran,2020-02-21,8.0,B.1
EPI_ISL_454423,USA/MDH-5875/2020,USA,,2020-03-08,11.0,B.1
EPI_ISL_454424,USA/MDH-6339/2020,USA,,2020-03-09,11.0,B.1
EPI_ISL_454425,USA/MDH-6572/2020,USA,,2020-03-08,11.0,B.1.5
EPI_ISL_454426,USA/MDH-6612/2020,USA,,2020-03-09,11.0,B.1
EPI_ISL_454427,USA/MDH-7590/2020,USA,,2020-03-09,11.0,B.1
EPI_ISL_454428,USA/MDH-7760/2020,USA,,2020-03-12,11.0,B.1.5
EPI_ISL_454432,USA/MDH-8367/2020,USA,,2020-03-13,11.0,B.1
EPI_ISL_454434,USA/MDH-9092/2020,USA,,2020-03-15,12.0,B.1.3
EPI_ISL_454437,Sweden/20-08042/2020,Sweden,,2020-03-08,11.0,B.1.1
EPI_ISL_454440,Sweden/20-08124/2020,Sweden,,2020-03-09,11.0,B.1
EPI_ISL_454443,Sweden/20-08128/2020,Sweden,,2020-03-10,11.0,B.3
EPI_ISL_454448,Sweden/20-08071/2020,Sweden,,2020-03-03,10.0,B.1.1
EPI_ISL_454449,Sweden/20-08072/2020,Sweden,,2020-03-03,10.0,B.1.1
EPI_ISL_454450,Sweden/20-08073/2020,Sweden,,2020-03-03,10.0,B.1
EPI_ISL_454454,Sweden/20-08079/2020,Sweden,,2020-03-05,10.0,B.1.1
EPI_ISL_454465,Sweden/20-08093/2020,Sweden,,2020-03-06,10.0,B.1
EPI_ISL_454466,Sweden/20-08094/2020,Sweden,,2020-03-06,10.0,B.1
EPI_ISL_454467,Sweden/20-08095/2020,Sweden,,2020-03-06,10.0,B.1.1
EPI_ISL_454468,Sweden/20-08096/2020,Sweden,,2020-03-06,10.0,B.1.1
EPI_ISL_454470,Sweden/20-08099/2020,Sweden,,2020-03-06,10.0,B.1.1
EPI_ISL_454472,Sweden/20-08101/2020,Sweden,,2020-03-07,10.0,B.1.1
EPI_ISL_454479,Sweden/20-08108/2020,Sweden,,2020-03-09,11.0,B.1.1
EPI_ISL_454480,Sweden/20-08109/2020,Sweden,,2020-03-09,11.0,B.1.1
EPI_ISL_454481,Sweden/20-08110/2020,Sweden,,2020-03-09,11.0,B.1.1
EPI_ISL_454482,Sweden/20-08111/2020,Sweden,,2020-03-09,11.0,B.1.1
EPI_ISL_454490,Sweden/20-08120/2020,Sweden,,2020-03-09,11.0,B.1
EPI_ISL_454493,Sweden/20-08123/2020,Sweden,,2020-03-09,11.0,B.1.1
EPI_ISL_454494,Sweden/20-08045/2020,Sweden,,2020-03-07,10.0,B.1
EPI_ISL_454496,Sweden/20-08054/2020,Sweden,,2020-03-09,11.0,B.1
EPI_ISL_454500,Kazakhstan/18243/2020,Kazakhstan,,2020-04-16,16.0,A.2
EPI_ISL_454498,Kazakhstan/16238/2020,Kazakhstan,,2020-04-14,16.0,A.2
EPI_ISL_454501,Kazakhstan/20679/2020,Kazakhstan,,2020-04-20,17.0,B.1.3
EPI_ISL_454499,Kazakhstan/16537/2020,Kazakhstan,,2020-04-16,16.0,A.2
EPI_ISL_454503,Kazakhstan/21927/2020,Kazakhstan,,2020-04-22,17.0,A.2
EPI_ISL_454505,Kazakhstan/26474/2020,Kazakhstan,,2020-04-26,18.0,B.4.1
EPI_ISL_454506,Kazakhstan/26478/2020,Kazakhstan,,2020-04-26,18.0,B.4.1
EPI_ISL_454507,Kazakhstan/26489/2020,Kazakhstan,,2020-04-26,18.0,B.4.1
EPI_ISL_454508,Kazakhstan/26491/2020,Kazakhstan,,2020-04-19,17.0,B.4.1
EPI_ISL_454509,Kazakhstan/26497/2020,Kazakhstan,,2020-04-26,18.0,B.4.1
EPI_ISL_454510,Kazakhstan/26501/2020,Kazakhstan,,2020-04-26,18.0,B.4.1
EPI_ISL_454511,Kazakhstan/26506/2020,Kazakhstan,,2020-04-26,18.0,B.4.1
EPI_ISL_454512,Kazakhstan/26548/2020,Kazakhstan,,2020-04-26,18.0,B.4.1
EPI_ISL_454514,Kazakhstan/26585/2020,Kazakhstan,,2020-04-26,18.0,B.4.1
EPI_ISL_454515,Kazakhstan/26617/2020,Kazakhstan,,2020-04-26,18.0,B.4.1
EPI_ISL_454519,Kazakhstan/34391/2020,Kazakhstan,,2020-04-26,18.0,A.2
EPI_ISL_454520,Kazakhstan/38533/2020,Kazakhstan,,2020-04-26,18.0,A.2
EPI_ISL_454525,India/NIV-1738/2020,India,,2020-03-12,11.0,B.4
EPI_ISL_454527,India/NIV-2387/2020,India,,2020-03-13,11.0,B.1
EPI_ISL_454528,India/NIV-3472/2020,India,,2020-03-17,12.0,B.4
EPI_ISL_454532,India/NIV-4379/2020,India,,2020-03-23,13.0,B.1
EPI_ISL_454533,India/NIV-4438/2020,India,,2020-03-23,13.0,B.1.5
EPI_ISL_454540,India/NIV-6216/2020,India,,2020-04-01,14.0,B.6
EPI_ISL_454542,India/NIV-6315/2020,India,,2020-03-30,14.0,B.6
EPI_ISL_454544,India/NIV-6614/2020,India,,2020-04-02,14.0,B.6
EPI_ISL_454546,India/NIV-6964/2020,India,,2020-04-03,14.0,B.6
EPI_ISL_454548,India/NIV-7098/2020,India,,2020-04-03,14.0,B.6
EPI_ISL_454549,India/NIV-7558/2020,India,,2020-04-05,15.0,B.2.1
EPI_ISL_454551,India/NIV-7893/2020,India,,2020-04-07,15.0,B.6
EPI_ISL_454552,India/NIV-7966/2020,India,,2020-04-06,15.0,B.6
EPI_ISL_454558,India/NIV-9314/2020,India,,2020-04-13,16.0,B.1.1
EPI_ISL_454559,India/NIV-967/2020,India,,2020-03-09,11.0,B.4
EPI_ISL_454561,India/NIV-729_3/2020,India,,2020-04-07,15.0,B.6
EPI_ISL_454565,India/NIV-QA-710/2020,India,,2020-03-31,14.0,B.1.1
EPI_ISL_454568,India/NIV-QC-798/2020,India,,2020-04-25,17.0,B.6
EPI_ISL_454571,Kazakhstan/7263/2020,Kazakhstan,,2020-03-25,13.0,A.2
EPI_ISL_454574,Croatia/OY-S1new/2020,Croatia,,2020-04-09,15.0,B.1
EPI_ISL_454575,Kazakhstan/38716/2020,Kazakhstan,,2020-05-09,19.0,B.1.3
EPI_ISL_454592,Croatia/297_Varazdin/2020,Croatia,,2020-03-05,10.0,B.1
EPI_ISL_454581,Croatia/1146_Split/2020,Croatia,,2020-03-18,12.0,B.1.1
EPI_ISL_454605,Croatia/8U-S17new/2020,Croatia,,2020-03-31,14.0,B.1
EPI_ISL_454583,Croatia/1560_Split/2020,Croatia,,2020-03-18,12.0,B.1
EPI_ISL_454607,USA/CA-CZB-1270/2020,USA,,2020-03-19,12.0,B.2.1
EPI_ISL_454609,USA/CA-CZB-1272/2020,USA,,2020-03-24,13.0,B
EPI_ISL_454610,USA/CA-CZB-1273/2020,USA,,2020-04-14,16.0,B.1
EPI_ISL_454612,USA/CA-CZB-1275/2020,USA,,2020-04-16,16.0,B.1.3
EPI_ISL_454615,USA/CA-CZB-1150/2020,USA,,2020-04-26,18.0,B.1
EPI_ISL_454616,USA/CA-CZB-1153/2020,USA,,2020-04-26,18.0,A.1
EPI_ISL_454617,USA/CA-CZB-1156/2020,USA,,2020-04-26,18.0,B.1
EPI_ISL_454618,USA/CA-CZB-1157/2020,USA,,2020-04-26,18.0,A.1
EPI_ISL_454624,USA/CA-CZB-1171/2020,USA,,2020-04-30,18.0,B.1
EPI_ISL_454626,USA/CA-CZB-1175/2020,USA,,2020-04-30,18.0,B
EPI_ISL_454630,USA/CA-CZB-1183/2020,USA,,2020-04-30,18.0,B.1
EPI_ISL_454635,USA/CA-CZB-1277/2020,USA,,2020-03-15,12.0,B.1
EPI_ISL_454636,USA/CA-CZB-1278/2020,USA,,2020-03-27,13.0,A.1
EPI_ISL_454639,USA/CA-CZB-1281/2020,USA,,2020-04-01,14.0,A.3
EPI_ISL_454640,USA/CA-CZB-1282/2020,USA,,2020-04-01,14.0,B.1
EPI_ISL_454641,USA/CA-CZB-1283/2020,USA,,2020-04-02,14.0,B.1.98
EPI_ISL_454642,USA/CT-CDC-6001/2020,USA,,2020-04-07,15.0,B.1.3
EPI_ISL_454644,USA/VI-CDC-4411/2020,USA,,2020-04-27,18.0,B.1
EPI_ISL_454645,USA/CT-CDC-8001/2020,USA,,2020-04-21,17.0,B.1.3
EPI_ISL_454647,USA/VI-CDC-4399/2020,USA,,2020-04-27,18.0,B.1
EPI_ISL_454648,USA/VI-CDC-4400/2020,USA,,2020-04-27,18.0,B.1
EPI_ISL_454650,USA/VI-CDC-4367/2020,USA,,2020-04-25,17.0,B.1
EPI_ISL_454661,USA/CA-CZB-1241/2020,USA,,2020-04-14,16.0,B
EPI_ISL_454665,USA/CA-CZB-1245/2020,USA,,2020-04-14,16.0,B
EPI_ISL_454667,USA/CA-CZB-1247/2020,USA,,2020-04-12,16.0,B
EPI_ISL_454678,USA/CA-CZB-1258/2020,USA,,2020-05-12,20.0,B
EPI_ISL_454680,USA/CA-CZB-1260/2020,USA,,2020-05-12,20.0,B
EPI_ISL_454684,USA/CA-CZB-1264/2020,USA,,2020-04-12,16.0,B
EPI_ISL_454685,USA/CA-CZB-1265/2020,USA,,2020-05-12,20.0,B
EPI_ISL_454723,USA/UT-01997/2020,USA,,2020-04-15,16.0,B.1
EPI_ISL_454732,Russia/Moscow_PMVL-6/2020,Russia,,2020-04-02,14.0,B.1.1
EPI_ISL_454751,Netherlands/NoordHolland_10002/2020,Netherlands,,2020-02-28,9.0,B.1.1
EPI_ISL_454752,Netherlands/NoordBrabant_10003/2020,Netherlands,,2020-02-28,9.0,B.11
EPI_ISL_454754,Netherlands/ZuidHolland_10005/2020,Netherlands,,2020-02-28,9.0,B.1.1
EPI_ISL_454755,Netherlands/NoordHolland_10006/2020,Netherlands,,2020-03-03,10.0,B.4
EPI_ISL_454756,Netherlands/Utrecht_10007/2020,Netherlands,,2020-03-05,10.0,B.11
EPI_ISL_454759,Netherlands/Utrecht_10010/2020,Netherlands,,2020-03-13,11.0,B.1
EPI_ISL_454762,Netherlands/Utrecht_10013/2020,Netherlands,,2020-03-16,12.0,B.1.1
EPI_ISL_454763,Netherlands/Utrecht_10014/2020,Netherlands,,2020-03-16,12.0,B.1.22
EPI_ISL_454764,Netherlands/Utrecht_10015/2020,Netherlands,,2020-03-16,12.0,A
EPI_ISL_454765,Netherlands/Utrecht_10016/2020,Netherlands,,2020-03-18,12.0,B.1.1
EPI_ISL_454766,Netherlands/Utrecht_10017/2020,Netherlands,,2020-03-23,13.0,B.1.1.10
EPI_ISL_454769,Netherlands/Utrecht_10020/2020,Netherlands,,2020-03-24,13.0,B.1.1.10
EPI_ISL_454770,Netherlands/Utrecht_10021/2020,Netherlands,,2020-03-25,13.0,B.1.1
EPI_ISL_454773,Netherlands/Utrecht_10024/2020,Netherlands,,2020-03-26,13.0,B.3
EPI_ISL_454777,Netherlands/Utrecht_10028/2020,Netherlands,,2020-04-01,14.0,B.1.1
EPI_ISL_454779,Netherlands/Utrecht_10030/2020,Netherlands,,2020-04-04,14.0,B.1.1
EPI_ISL_454781,Netherlands/Utrecht_10032/2020,Netherlands,,2020-04-04,14.0,B.3
EPI_ISL_454782,Netherlands/Utrecht_10033/2020,Netherlands,,2020-04-11,15.0,B.1
EPI_ISL_454783,Netherlands/Utrecht_10034/2020,Netherlands,,2020-04-22,17.0,B.1.1.71
EPI_ISL_454790,Netherlands/Utrecht_10041/2020,Netherlands,,2020-03-24,13.0,B.1.8
EPI_ISL_454792,Netherlands/NoordHolland_10043/2020,Netherlands,,2020-03-27,13.0,B.1
EPI_ISL_454830,India/SMSCOV109/2020,India,,2020-04-23,17.0,B.6
EPI_ISL_454831,India/SMSCOV141/2020,India,,2020-04-29,18.0,B
EPI_ISL_454858,India/THSTI-BAL_39/2020,India,,2020-04-07,15.0,B.6
EPI_ISL_454861,India/THSTI-BAL_47/2020,India,,2020-04-07,15.0,B.6
EPI_ISL_454864,India/THSTI-BAL_912/2020,India,,2020-04-16,16.0,B.6
EPI_ISL_454865,India/THSTI-BAL_913/2020,India,,2020-04-16,16.0,B.6
EPI_ISL_454866,India/THSTI-BAL_914/2020,India,,2020-04-16,16.0,B.6
EPI_ISL_454884,Sweden/20-50144/2020,Sweden,,2020-03-04,10.0,B.1
EPI_ISL_454889,Sweden/20-50208/2020,Sweden,,2020-03-06,10.0,B.1
EPI_ISL_454890,Sweden/20-50220/2020,Sweden,,2020-03-07,10.0,B.1.1
EPI_ISL_454892,Sweden/20-50224/2020,Sweden,,2020-03-07,10.0,B.1.1
EPI_ISL_454894,Sweden/20-50248/2020,Sweden,,2020-03-08,11.0,B.1.1
EPI_ISL_454895,Sweden/20-50252/2020,Sweden,,2020-03-08,11.0,B.1.1
EPI_ISL_454897,Sweden/20-50283/2020,Sweden,,2020-03-10,11.0,B.3
EPI_ISL_454900,Sweden/20-50292/2020,Sweden,,2020-03-10,11.0,B.1
EPI_ISL_454901,Sweden/20-50293/2020,Sweden,,2020-03-10,11.0,B.1
EPI_ISL_454906,Wuhan/HB-WH1-125/2020,China,,2020-03-02,10.0,B
EPI_ISL_454907,Wuhan/HB-WH1-126/2020,China,,2020-03-02,10.0,A
EPI_ISL_454908,Wuhan/HB-WH1-127/2020,China,,2020-03-02,10.0,B
EPI_ISL_454909,Wuhan/HB-WH1-130/2020,China,,2020-03-02,10.0,B
EPI_ISL_454910,Wuhan/HB-WH1-131/2020,China,,2020-03-02,10.0,B
EPI_ISL_454911,Wuhan/HB-WH1-134/2020,China,,2020-02-22,8.0,B
EPI_ISL_454914,Wuhan/HB-WH1-137/2020,China,,2020-03-03,10.0,B
EPI_ISL_454915,Wuhan/HB-WH1-138/2020,China,,2020-02-24,9.0,B
EPI_ISL_454916,Wuhan/HB-WH1-140/2020,China,,2020-02-27,9.0,B
EPI_ISL_454917,Wuhan/HB-WH1-141/2020,China,,2020-03-03,10.0,B
EPI_ISL_454921,Wuhan/HB-WH2-149/2020,China,,2020-02-21,8.0,B
EPI_ISL_454923,Wuhan/HB-WH2-155/2020,China,,2020-02-28,9.0,B
EPI_ISL_454924,Wuhan/HB-WH2-156/2020,China,,2020-02-28,9.0,B
EPI_ISL_454925,Wuhan/HB-WH2-157/2020,China,,2020-02-28,9.0,B
EPI_ISL_454926,Wuhan/HB-WH2-158/2020,China,,2020-02-28,9.0,B
EPI_ISL_454927,Wuhan/HB-WH2-159/2020,China,,2020-02-28,9.0,B
EPI_ISL_454929,Wuhan/HB-WH2-161/2020,China,,2020-02-28,9.0,B
EPI_ISL_454930,Wuhan/HB-WH2-163/2020,China,,2020-02-10,7.0,B
EPI_ISL_454931,Wuhan/HB-WH2-164/2020,China,,2020-02-10,7.0,B
EPI_ISL_454932,Wuhan/HB-WH2-166/2020,China,,2020-02-11,7.0,B
EPI_ISL_454934,Wuhan/HB-WH2-168/2020,China,,2020-02-11,7.0,B
EPI_ISL_454935,Wuhan/HB-WH2-169/2020,China,,2020-02-11,7.0,B
EPI_ISL_454936,Wuhan/HB-WH3-170/2020,China,,2020-02-11,7.0,B
EPI_ISL_454937,Wuhan/HB-WH3-171/2020,China,,2020-02-11,7.0,B
EPI_ISL_454938,Wuhan/HB-WH3-172/2020,China,,2020-03-02,10.0,B
EPI_ISL_454939,Wuhan/HB-WH3-173/2020,China,,2020-02-28,9.0,B
EPI_ISL_454942,Wuhan/HB-WH3-181/2020,China,,2020-03-02,10.0,B
EPI_ISL_454945,Wuhan/HB-WH3-185/2020,China,,2020-03-15,12.0,B
EPI_ISL_454947,Wuhan/HB-WH3-191/2020,China,,2020-03-03,10.0,A
EPI_ISL_454948,Wuhan/HB-WH4-194/2020,China,,2020-03-24,13.0,B
EPI_ISL_454949,Wuhan/HB-WH4-195/2020,China,,2020-03-22,13.0,B
EPI_ISL_454950,Wuhan/HB-WH4-196/2020,China,,2020-03-20,12.0,B
EPI_ISL_454951,Wuhan/HB-WH4-197/2020,China,,2020-03-25,13.0,B
EPI_ISL_454952,Wuhan/HB-WH4-200/2020,China,,2020-02-19,8.0,A
EPI_ISL_454953,Wuhan/HB-WH4-201/2020,China,,2020-03-18,12.0,A
EPI_ISL_454957,Wuhan/HB-WH4-208/2020,China,,2020-03-19,12.0,B
EPI_ISL_454958,Wuhan/HB-WH4-209/2020,China,,2020-03-19,12.0,B
EPI_ISL_454959,Wuhan/HB-WH4-210/2020,China,,2020-03-19,12.0,B
EPI_ISL_454964,Wuhan/HB-WH4-216/2020,China,,2020-02-06,6.0,B
EPI_ISL_454965,Wuhan/HB-WH5-220/2020,China,,2020-02-20,8.0,B
EPI_ISL_454966,Wuhan/HB-WH5-221/2020,China,,2020-03-19,12.0,B
EPI_ISL_454972,Wuhan/HB-WH5-227/2020,China,,2020-03-17,12.0,A
EPI_ISL_454974,Wuhan/HB-WH5-231/2020,China,,2020-02-17,8.0,A
EPI_ISL_454978,Wuhan/HB-WH5-237/2020,China,,2020-03-14,11.0,B
EPI_ISL_454979,Wuhan/HB-WH5-238/2020,China,,2020-03-18,12.0,A
EPI_ISL_454983,Wuhan/HB-WH6-246/2020,China,,2020-03-12,11.0,A
EPI_ISL_454984,Wuhan/HB-WH6-247/2020,China,,2020-03-15,12.0,B
EPI_ISL_454986,Wuhan/HB-WHCM-099/2020,China,,2020-03-02,10.0,B
EPI_ISL_454988,Wuhan/HB-WHCM-102/2020,China,,2020-03-02,10.0,B
EPI_ISL_454989,Wuhan/HB-WHCM-104/2020,China,,2020-03-02,10.0,A
EPI_ISL_454990,Wuhan/HB-WHCM-107/2020,China,,2020-03-02,10.0,B.4
EPI_ISL_454991,Wuhan/HB-WHCM-108/2020,China,,2020-03-02,10.0,B
EPI_ISL_454994,Wuhan/HB-WHCM-114/2020,China,,2020-03-02,10.0,B
EPI_ISL_454995,Wuhan/HB-WHCM-115/2020,China,,2020-02-21,8.0,B
EPI_ISL_454996,Wuhan/HB-WHCM-116/2020,China,,2020-02-26,9.0,A
EPI_ISL_454997,Wuhan/HB-WHCM-117/2020,China,,2020-03-02,10.0,B
EPI_ISL_455001,Wuhan/HB-WHCM2-266/2020,China,,2020-03-02,10.0,B
EPI_ISL_455002,Wuhan/HB-WHCM2-267/2020,China,,2020-02-17,8.0,B
EPI_ISL_455003,Wuhan/HB-WHCM2-268/2020,China,,2020-02-15,7.0,B
EPI_ISL_455007,Wuhan/HB-WHCM2-272/2020,China,,2020-02-26,9.0,B
EPI_ISL_455008,Wuhan/HB-WHCM2-274/2020,China,,2020-02-23,9.0,B
EPI_ISL_455009,Wuhan/HB-WHCM2-276/2020,China,,2020-02-24,9.0,B
EPI_ISL_455010,Wuhan/HB-WHCM2-278/2020,China,,2020-02-22,8.0,B
EPI_ISL_455011,Wuhan/HB-WHCM2-279/2020,China,,2020-02-11,7.0,B
EPI_ISL_455012,Wuhan/HB-WHCM2-280/2020,China,,2020-02-25,9.0,B
EPI_ISL_455013,Wuhan/HB-WHCM2-282/2020,China,,2020-02-24,9.0,B
EPI_ISL_455014,Wuhan/HB-WHCM2-283/2020,China,,2020-03-02,10.0,A
EPI_ISL_455016,India/GBRC119/2020,India,,2020-04-27,18.0,A
EPI_ISL_455017,India/GBRC120/2020,India,,2020-05-02,18.0,B.1.160
EPI_ISL_455018,India/GBRC121/2020,India,,2020-05-02,18.0,B.1.143
EPI_ISL_455020,India/GBRC123/2020,India,,2020-05-02,18.0,B.1.143
EPI_ISL_455021,India/GBRC124/2020,India,,2020-05-02,18.0,B.1.160
EPI_ISL_455023,India/GBRC126/2020,India,,2020-05-02,18.0,B.1.160
EPI_ISL_455025,India/GBRC128/2020,India,,2020-05-02,18.0,B.1.143
EPI_ISL_455026,India/GBRC129/2020,India,,2020-05-02,18.0,B.1.143
EPI_ISL_455031,Australia/NSW491/2020,Australia,,2020-04-23,17.0,B.1
EPI_ISL_455034,Australia/NSW494/2020,Australia,,2020-04-11,15.0,B.1
EPI_ISL_455047,Australia/NSW507/2020,Australia,,2020-04-06,15.0,B.1.23
EPI_ISL_455048,Australia/NSW508/2020,Australia,,2020-03-24,13.0,B.6
EPI_ISL_455050,Australia/NSW510/2020,Australia,,2020-03-26,13.0,B.4
EPI_ISL_455060,Australia/NSW520/2020,Australia,,2020-05-04,19.0,B.1
EPI_ISL_455067,Australia/NSW528/2020,Australia,,2020-03-19,12.0,B.1.5
EPI_ISL_455070,Australia/NSW531/2020,Australia,,2020-05-06,19.0,B.1
EPI_ISL_455071,Australia/NSW532/2020,Australia,,2020-05-08,19.0,B.1
EPI_ISL_455074,Australia/NSW535/2020,Australia,,2020-05-13,20.0,B.1.1
EPI_ISL_455075,Australia/NSW536/2020,Australia,,2020-03-25,13.0,B.1
EPI_ISL_455088,Australia/NSW549/2020,Australia,,2020-03-21,12.0,A.1
EPI_ISL_455090,Australia/NSW551/2020,Australia,,2020-05-12,20.0,B.1.160
EPI_ISL_455092,Australia/NSW553/2020,Australia,,2020-05-18,21.0,B.1
EPI_ISL_455098,Australia/NSW559/2020,Australia,,2020-03-22,13.0,A.1
EPI_ISL_455100,Sweden/20-06761/2020,Sweden,,2020-03-31,14.0,B.1.1
EPI_ISL_455101,Sweden/20-07377/2020,Sweden,,2020-04-15,16.0,B.1
EPI_ISL_455102,Sweden/20-07896/2020,Sweden,,2020-04-27,18.0,B.1
EPI_ISL_455103,Sweden/20-14013/2020,Sweden,,2020-04-27,18.0,B.1
EPI_ISL_455104,Sweden/20-51264/2020,Sweden,,2020-05-06,19.0,B.1
EPI_ISL_455105,Sweden/20-51317/2020,Sweden,,2020-05-07,19.0,B.1
EPI_ISL_455106,Sweden/20-51349/2020,Sweden,,2020-05-11,20.0,B.1.1
EPI_ISL_455107,Sweden/20-51387/2020,Sweden,,2020-05-12,20.0,B.1
EPI_ISL_455108,Sweden/20-51391/2020,Sweden,,2020-05-13,20.0,B.1
EPI_ISL_455109,Sweden/20-51426/2020,Sweden,,2020-05-13,20.0,B.1.1
EPI_ISL_455110,Sweden/20-51445/2020,Sweden,,2020-05-14,20.0,B.1.1
EPI_ISL_455111,Sweden/20-51474/2020,Sweden,,2020-05-14,20.0,B.1.1
EPI_ISL_455112,Netherlands/Flevoland_3/2020,Netherlands,,2020-03-31,14.0,B.1
EPI_ISL_455114,Netherlands/Friesland_11/2020,Netherlands,,2020-03-31,14.0,B.2
EPI_ISL_455115,Netherlands/Friesland_12/2020,Netherlands,,2020-03-31,14.0,B.1.22
EPI_ISL_455116,Netherlands/Friesland_13/2020,Netherlands,,2020-03-31,14.0,B.1
EPI_ISL_455117,Netherlands/Friesland_14/2020,Netherlands,,2020-03-31,14.0,B.1.22
EPI_ISL_455120,Netherlands/Friesland_17/2020,Netherlands,,2020-04-03,14.0,A.2
EPI_ISL_455122,Netherlands/Gelderland_13/2020,Netherlands,,2020-03-12,11.0,B.1.22
EPI_ISL_455123,Netherlands/Gelderland_14/2020,Netherlands,,2020-03-12,11.0,B.1.22
EPI_ISL_455125,Netherlands/NA_320/2020,Netherlands,,2020-04-02,14.0,B.1.1.71
EPI_ISL_455126,Netherlands/NA_321/2020,Netherlands,,2020-04-02,14.0,B.1
EPI_ISL_455127,Netherlands/NA_322/2020,Netherlands,,2020-04-02,14.0,B.1
EPI_ISL_455128,Netherlands/NA_323/2020,Netherlands,,2020-04-03,14.0,B.1.8
EPI_ISL_455130,Netherlands/NA_325/2020,Netherlands,,2020-04-02,14.0,B.1
EPI_ISL_455131,Netherlands/NA_326/2020,Netherlands,,2020-04-02,14.0,B.1.1
EPI_ISL_455135,Netherlands/NA_330/2020,Netherlands,,2020-04-03,14.0,B.1.1
EPI_ISL_455136,Netherlands/NA_331/2020,Netherlands,,2020-04-03,14.0,A.2
EPI_ISL_455142,Netherlands/NA_337/2020,Netherlands,,2020-04-04,14.0,B.1.5.2
EPI_ISL_455144,Netherlands/NA_339/2020,Netherlands,,2020-04-04,14.0,B.1.8
EPI_ISL_455151,Netherlands/NA_346/2020,Netherlands,,2020-04-05,15.0,B.1.1
EPI_ISL_455152,Netherlands/NA_347/2020,Netherlands,,2020-04-05,15.0,B.1
EPI_ISL_455156,Netherlands/NA_351/2020,Netherlands,,2020-04-06,15.0,B.1
